"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.6337,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.6365,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.6642,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.7015,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.6865,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.5974,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.4677,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.3661,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.3564,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.3966,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.4889,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.5308,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-11",100.5326,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.5295,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.6257,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-02",100.7191,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.7457,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.6952,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.6926,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.6612,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.775,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-08",100.8694,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-02",101.4421,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-03",101.7116,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-04",101.8085,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-05",101.8054,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-06",101.7835,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-07",101.7906,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-08",101.8181,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-09",101.8389,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-10",101.8246,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-11",101.7696,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-12",101.6604,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-01",101.486,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-02",101.3021,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-03",101.1818,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-04",101.175,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-05",101.2051,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-06",101.1652,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-07",100.9775,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-08",100.723,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-09",100.5156,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-10",100.4427,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-11",100.4589,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-12",100.504,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-01",100.5314,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-02",100.5082,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-03",100.3871,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-04",100.1302,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-05",99.82985,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-06",99.60686,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-07",99.55286,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-08",99.59449,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.63714,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.61289,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.52756,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.39524,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-01",99.23407,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-02",99.10893,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-03",99.11337,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.3155,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.57433,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.69611,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.534,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.22472,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-09",98.94735,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-10",98.82942,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-11",98.82092,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-12",98.85709,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-01",98.91169,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.00568,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.19738,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.53336,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.90149,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.1431,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.1327,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.98505,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.84086,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.79074,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.79525,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.77987,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.67525,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.47745,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.17327,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-04",98.75888,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-05",98.36469,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-06",98.17691,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-07",98.33879,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-08",98.64552,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-09",98.83047,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-10",98.70651,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-11",98.42914,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-12",98.2172,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-01",98.22698,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-02",98.36082,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-03",98.48144,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-04",98.50207,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-05",98.48996,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-06",98.55606,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-07",98.77756,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.04214,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.18499,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.08263,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-11",98.86859,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-12",98.72208,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-01",98.76837,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-02",98.91162,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-03",99.01266,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-04",98.96981,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-05",98.84179,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-06",98.71144,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-07",98.63445,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-08",98.59049,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-09",98.5602,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-10",98.56914,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-11",98.71809,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-12",99.21894,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.2905,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.7024,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2018-03",103.2273,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-02",98.49026,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-03",98.48721,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-04",98.46709,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-05",98.46584,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-06",98.37225,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-07",98.09215,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-08",97.92131,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-09",97.87128,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-10",97.96822,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-11",98.22141,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-12",98.46825,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-01",98.57479,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-02",98.52652,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-03",98.28683,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-04",98.22935,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-05",98.21391,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-06",97.91158,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-07",97.34393,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-08",96.85941,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-09",96.79331,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-10",97.02126,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.45589,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-12",97.99353,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.45187,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.7074,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.83054,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.86504,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.80962,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.60664,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.53511,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.70376,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.01778,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.24298,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.15721,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.82565,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.69817,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-02",98.80042,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.96606,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.17668,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.51265,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.68635,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.64891,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.36999,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-09",98.99152,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-10",98.75754,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-11",98.85734,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.15899,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.3307,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.40032,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.43236,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.5049,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.49137,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.46513,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.457,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.55128,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.75432,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.0397,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.39,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.7783,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.0399,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.0422,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.9466,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.8924,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.8129,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.8268,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.7132,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.5257,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.3566,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.3856,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.5009,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.597,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.61,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.573,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.5336,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.5554,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.6765,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.6547,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.5095,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.4046,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.3857,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.4618,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.7877,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.1217,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.2684,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.2562,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.226,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.1868,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.1163,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.0116,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.971,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.0664,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.186,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.334,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.3139,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.2319,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.2611,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.4204,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.5229,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.4813,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.4036,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.3321,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.2279,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.066,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-02",98.76627,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.23551,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.7796,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-05",100.2823,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-06",100.5707,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-07",100.6283,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-08",100.7132,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-09",100.7776,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-10",100.8382,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-11",100.7663,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-12",100.5756,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-01",100.3201,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-02",99.99399,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-03",99.62349,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-04",99.43762,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-05",99.3392,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-06",99.25513,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.18651,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.07976,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.81796,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.5307,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.26576,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.03458,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-01",97.97066,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.11589,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.26183,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.29794,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.22038,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.24104,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.28461,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.31629,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.31745,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-10",98.24434,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-11",98.27844,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.46423,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.79119,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-02",99.10477,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-03",99.34048,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.51024,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.6698,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.72964,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.78882,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.89129,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.1312,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.3957,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.6665,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.8719,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.0607,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.1487,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.2904,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.3566,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.3045,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.228,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.1679,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.1209,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.167,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.1686,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-11",101.0532,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.8892,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.7885,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.7705,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.7465,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.7318,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.7239,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.6596,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.6648,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.7219,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.8,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-10",101.0303,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.1729,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.2188,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-01",101.2084,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-02",101.0889,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.9862,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-04",101.0529,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-05",101.1847,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-06",101.2824,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-07",101.3521,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.3109,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.275,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.3011,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-11",101.4514,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.6225,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.7622,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.7958,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.7372,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.6077,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.5521,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.5523,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.5704,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.6156,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.6492,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.713,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.8382,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-12",102.0299,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.1607,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.2828,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-03",102.4,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-04",102.4617,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-05",102.4105,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-06",102.3133,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-07",102.1136,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.8535,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-02",99.37167,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.19331,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-04",98.99553,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-05",98.75737,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-06",98.64565,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-07",98.62794,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-08",98.60513,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-09",98.38747,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-10",97.93622,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-11",97.66459,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-12",97.63875,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-01",97.72443,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-02",97.82116,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-03",97.75568,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-04",97.60209,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-05",97.5909,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-06",97.57507,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-07",97.42671,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-08",97.15701,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-09",96.86671,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-10",96.7449,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-11",96.73413,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-12",96.82942,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-01",96.96394,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-02",97.12213,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-03",97.25728,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-04",97.35211,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-05",97.43996,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-06",97.50988,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-07",97.42925,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-08",97.18645,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-09",96.8464,
